name,platform,metascore,userscore,developer,genre
SILT,"

                                                        Switch
                                                    
",72,"
6.0
","
Spiral Circus ",Action AdventureGeneralOpen-World
KINGDOM of the DEAD,"

                                                        PC
                                                    
",69,"
6.0
","
Dirigo Games ",ActionShooterFirst-PersonArcade
Loot River,"

                                                        Xbox Series X
                                                    
",66,"
6.0
","
straka.studio ",Role-PlayingRoguelike
Shadow Warrior 3,"

                                                        PlayStation 4
                                                    
",63,"
6.0
","
Flying Wild Hog ",ActionShooterFirst-PersonArcade
Yu-Gi-Oh! Master Duel,"

                                                        PC
                                                    
",80,"
5.9
","
Konami ",StrategyTurn-BasedCard Battle
The King of Fighters XV,"

                                                        Xbox Series X
                                                    
",79,"
5.9
","
SNK Corporation ",ActionFighting2D
Hero's Hour,"

                                                        PC
                                                    
",77,"
5.9
","
Benjamin ""ThingOnItsOwn"" Hauer ",StrategyTurn-BasedGeneral
MotoGP 22,"

                                                        PlayStation 5
                                                    
",76,"
5.9
","
Milestone S.r.l ",RacingSimulationAutomobile
Tiny Tina's Wonderlands,"

                                                        PlayStation 5
                                                    
",76,"
5.9
","
Gearbox Software ",ActionShooterFirst-PersonArcade
South of the Circle,"

                                                        PC
                                                    
",75,"
5.9
","
State of Play Games ",AdventureGeneral
Nintendo Switch Sports,"

                                                        Switch
                                                    
",72,"
5.9
","
Nintendo ",SportsGeneralIndividualAthletics
WWE 2K22,"

                                                        PC
                                                    
",72,"
5.9
","
Take-Two Interactive, Visual Concepts ",SportsIndividualCombatWrestling
Tom Clancy's Rainbow Six Extraction,"

                                                        Xbox Series X
                                                    
",71,"
5.9
","
Ubisoft Montreal ",ActionShooterFirst-PersonTactical
ELEX II,"

                                                        PlayStation 5
                                                    
",70,"
5.9
","
Piranha Bytes ",Role-PlayingWestern-Style
Roguebook,"

                                                        Switch
                                                    
",66,"
5.9
","
Abrakam SA ",StrategyTurn-BasedCard BattleTactics
Matchpoint: Tennis Championships,"

                                                        Xbox Series X
                                                    
",59,"
5.9
","
Torus Games ",SportsIndividualTennis
Cult of the Lamb,"

                                                        PlayStation 5
                                                    
",85,"
5.8
","
Massive Monster ",Action AdventureGeneral
Strange Horticulture,"

                                                        PC
                                                    
",83,"
5.8
","
Bad Viking ",AdventureGeneral
Capcom Fighting Collection,"

                                                        Xbox One
                                                    
",82,"
5.8
","
Capcom ",MiscellaneousCompilation
Voice of Cards: The Forsaken Maiden,"

                                                        Switch
                                                    
",79,"
5.8
","
Square Enix, A-lim ",StrategyTurn-BasedCard Battle
Sniper Elite 5,"

                                                        Xbox Series X
                                                    
",77,"
5.8
","
Rebellion ",ActionShooterFirst-PersonTactical
SILT,"

                                                        PlayStation 5
                                                    
",70,"
5.8
","
Spiral Circus ",Action AdventureGeneralOpen-World
Young Souls,"

                                                        PC
                                                    
",81,"
5.7
","
1P2P ",ActionBeat-'Em-Up2D
MultiVersus,"

                                                        PC
                                                    
",78,"
5.7
","
Player First Games ",ActionFighting2D
Sniper Elite 5,"

                                                        PlayStation 5
                                                    
",77,"
5.7
","
Rebellion ",ActionShooterFirst-PersonTactical
Monark,"

                                                        PlayStation 5
                                                    
",66,"
5.7
","
Lancarse ",Role-PlayingGeneral
MLB The Show 22,"

                                                        Xbox Series X
                                                    
",80,"
5.6
","
Sony Interactive Entertainment San Diego Studio ",SportsTeamBaseballSim
Zombie Army 4: Dead War,"

                                                        Switch
                                                    
",80,"
5.6
","
Rebellion ",ActionShooterThird-PersonArcade
Vampire: The Masquerade - Bloodhunt,"

                                                        PlayStation 5
                                                    
",77,"
5.6
","
Sharkmob ",Role-PlayingWestern-StyleActionShooterThird-PersonTactical
GRID Legends,"

                                                        PC
                                                    
",75,"
5.6
","
Codemasters ",RacingArcadeAutomobile
Kao the Kangaroo,"

                                                        PlayStation 5
                                                    
",63,"
5.6
","
Tate Multimedia ",ActionPlatformer3D
Monark,"

                                                        Switch
                                                    
",62,"
5.6
","
Lancarse ",Role-PlayingGeneral
Two Point Campus,"

                                                        Switch
                                                    
",87,"
5.5
","
Two Point Studios ",StrategyManagementBusiness / Tycoon
The Quarry,"

                                                        PC
                                                    
",79,"
5.5
","
Supermassive Games ",Action AdventureSurvival
The DioField Chronicle,"

                                                        PlayStation 5
                                                    
",74,"
5.5
","
Square Enix, Lancarse ",Turn-BasedGeneralStrategyReal-TimeTactics
Made in Abyss: Binary Star Falling into Darkness,"

                                                        Switch
                                                    
",69,"
5.5
","
Spike Chunsoft, Chime ",Role-PlayingAction RPG
Way of the Hunter,"

                                                        PlayStation 5
                                                    
",63,"
5.5
","
Nine Rocks Games ",SportsIndividualNatureHunting
Scathe,"

                                                        PC
                                                    
",61,"
5.5
","
DAMAGE STATE LTD ",ActionShooterFirst-PersonArcade
Total War: WARHAMMER III,"

                                                        PC
                                                    
",86,"
5.4
","
Creative Assembly ",StrategyReal-TimeTactics
Dorfromantik,"

                                                        PC
                                                    
",80,"
5.4
","
Toukana Interactive ",StrategyTurn-BasedGeneral
Tiny Tina's Wonderlands,"

                                                        PC
                                                    
",79,"
5.4
","
Gearbox Software ",ActionShooterFirst-PersonArcade
MLB The Show 22,"

                                                        PlayStation 5
                                                    
",77,"
5.4
","
Sony Interactive Entertainment San Diego Studio ",SportsTeamBaseballSim
Life is Strange Remastered Collection,"

                                                        PC
                                                    
",70,"
5.4
","
DONTNOD Entertainment ",MiscellaneousCompilation
Teenage Mutant Ninja Turtles: The Cowabunga Collection,"

                                                        PC
                                                    
",78,"
5.3
","
Konami, Digital Eclipse ",MiscellaneousCompilation
Evil Dead: The Game,"

                                                        PC
                                                    
",76,"
5.3
","
Saber Interactive ",Action AdventureSurvival
Temtem,"

                                                        PlayStation 5
                                                    
",74,"
5.3
","
Crema Games ",Role-PlayingTrainer
Tom Clancy's Rainbow Six Extraction,"

                                                        PlayStation 5
                                                    
",73,"
5.3
","
Ubisoft Montreal ",ActionShooterFirst-PersonTactical
Soul Hackers 2,"

                                                        PC
                                                    
",70,"
5.3
","
Artdink, Atlus ",Role-PlayingJapanese-Style
THE HOUSE OF THE DEAD: Remake,"

                                                        PlayStation 4
                                                    
",63,"
5.3
","
MegaPixel Studio ",ActionShooterLight Gun
Lost Ark,"

                                                        PC
                                                    
",81,"
5.2
","
Smilegate ",Role-PlayingMassively Multiplayer
NBA 2K23,"

                                                        PlayStation 5
                                                    
",79,"
5.2
","
Visual Concepts ",SportsTeamBasketballSim
Souldiers,"

                                                        PlayStation 5
                                                    
",77,"
5.2
","
Retro Forge ",ActionPlatformer2DMetroidvania
Sonic Origins,"

                                                        Xbox Series X
                                                    
",75,"
5.2
","
Sega ",MiscellaneousCompilation
Eternal Threads,"

                                                        PC
                                                    
",73,"
5.2
","
Cosmonaut Studios ",Adventure3DFirst-Person
Far Cry 6 - Pagan: Control,"

                                                        PC
                                                    
",68,"
5.2
","
Ubisoft Toronto ",Action AdventureOpen-World
MX vs ATV Legends,"

                                                        PlayStation 5
                                                    
",55,"
5.2
","
Rainbow Studios ",RacingArcadeAutomobile
NBA 2K23,"

                                                        Xbox Series X
                                                    
",79,"
5.1
","
Visual Concepts ",SportsTeamBasketballSim
Capcom Fighting Collection,"

                                                        PlayStation 4
                                                    
",79,"
5.1
","
Capcom ",MiscellaneousCompilation
Persona 4 Arena Ultimax,"

                                                        PC
                                                    
",77,"
5.1
","
Arc System Works ",ActionFighting2D
Salt and Sacrifice,"

                                                        PlayStation 5
                                                    
",73,"
5.1
","
Ska Studios, Devoured Studios ",Role-PlayingAction RPGActionPlatformerMetroidvania
Martha is Dead,"

                                                        PlayStation 5
                                                    
",72,"
5.1
","
LKA ",Adventure3DFirst-Person
SNK vs. Capcom: Card Fighters' Clash,"

                                                        Switch
                                                    
",84,"
5.0
","
SNK ",StrategyTurn-BasedCard Battle
Voice of Cards: The Forsaken Maiden,"

                                                        PlayStation 4
                                                    
",75,"
5.0
","
Square Enix, A-lim ",StrategyTurn-BasedCard Battle
Breakout: Recharged,"

                                                        Switch
                                                    
",65,"
5.0
","
SneakyBox, Adamvision Studios ",ActionArcade
This War of Mine: Final Cut,"

                                                        PlayStation 5
                                                    
",82,"
4.9
","
11 bit studios ",ActionGeneralMiscellaneousAction AdventureSurvivalBoard / Card Game
Cult of the Lamb,"

                                                        Switch
                                                    
",78,"
4.9
","
Massive Monster ",Action AdventureGeneral
Dying Light 2 Stay Human,"

                                                        PlayStation 5
                                                    
",76,"
4.9
","
Techland ",Action AdventureSurvival
GWENT: Rogue Mage,"

                                                        PC
                                                    
",72,"
4.9
","
CD Projekt Red Studio ",MiscellaneousBoard / Card Game
Way of the Hunter,"

                                                        PC
                                                    
",65,"
4.9
","
Nine Rocks Games ",SportsIndividualNatureHunting
MotoGP 22,"

                                                        Xbox Series X
                                                    
",81,"
4.8
","
Milestone S.r.l ",RacingSimulationAutomobile
Young Souls,"

                                                        Xbox One
                                                    
",80,"
4.8
","
1P2P ",ActionBeat-'Em-Up2D
Outriders Worldslayer,"

                                                        PlayStation 5
                                                    
",74,"
4.8
","
People Can Fly ",ActionShooterThird-PersonArcade
Outriders Worldslayer,"

                                                        PC
                                                    
",73,"
4.8
","
People Can Fly ",ActionShooterThird-PersonArcade
The DioField Chronicle,"

                                                        Switch
                                                    
",68,"
4.8
","
Square Enix, Lancarse ",Turn-BasedGeneralStrategyReal-TimeTactics
LEGO Brawls,"

                                                        PlayStation 5
                                                    
",45,"
4.8
","
Red Games ",ActionGeneralFighting3D
Dying Light 2 Stay Human,"

                                                        Xbox Series X
                                                    
",77,"
4.7
","
Techland, Warner Bros. Interactive Entertainment ",Action AdventureSurvival
Tom Clancy's Rainbow Six Extraction,"

                                                        PC
                                                    
",71,"
4.7
","
Ubisoft Montreal ",ActionShooterFirst-PersonTactical
Session: Skate Sim,"

                                                        PlayStation 5
                                                    
",69,"
4.7
","
Crea-ture Studios ",SportsIndividualSkate / Skateboard
Soulstice,"

                                                        PC
                                                    
",68,"
4.7
","
Reply Game Studios ",Role-PlayingAction RPG
Submerged: Hidden Depths,"

                                                        PC
                                                    
",66,"
4.7
","
Uppercut Games Pty Ltd ",Adventure3DThird-Person
Chrono Cross: The Radical Dreamers Edition,"

                                                        Switch
                                                    
",78,"
4.6
","
Square Enix ",Role-PlayingJapanese-Style
Sonic Origins,"

                                                        PC
                                                    
",73,"
4.6
","
Sega ",MiscellaneousCompilation
POSTAL 4: No Regerts,"

                                                        PC
                                                    
",30,"
4.6
","
Running With Scissors ",ActionAction AdventureShooterOpen-WorldFirst-PersonArcade
Monster Energy Supercross - The Official Videogame 5,"

                                                        PlayStation 5
                                                    
",74,"
4.4
","
Milestone S.r.l ",RacingSimulationArcadeAutomobile
Two Point Campus,"

                                                        PlayStation 5
                                                    
",83,"
4.3
","
Two Point Studios ",StrategyManagementBusiness / Tycoon
Dying Light 2 Stay Human,"

                                                        PC
                                                    
",77,"
4.3
","
Techland ",Action AdventureSurvival
Soulstice,"

                                                        PlayStation 5
                                                    
",74,"
4.3
","
Reply Game Studios ",Role-PlayingAction RPG
Loot River,"

                                                        PC
                                                    
",72,"
4.3
","
straka.studio ",Role-PlayingRoguelike
Little Orpheus,"

                                                        PC
                                                    
",67,"
4.3
","
The Chinese Room ",ActionGeneralPlatformer2D
Isonzo,"

                                                        PlayStation 5
                                                    
",67,"
4.3
","
M2H & BlackMill Games ",ActionShooterFirst-PersonTactical
Chinatown Detective Agency,"

                                                        PC
                                                    
",66,"
4.3
","
General Interactive Co. ",AdventureGeneralPoint-and-Click
In Nightmare,"

                                                        PlayStation 5
                                                    
",53,"
4.3
","
Magicfish Studio ",Action AdventureSurvival
F1 22,"

                                                        Xbox Series X
                                                    
",81,"
4.2
","
Codemasters ",ActionGeneralRacingSimulationAutomobile
Mario Strikers: Battle League,"

                                                        Switch
                                                    
",73,"
4.2
","
Next Level Games, Nintendo ",SportsTeamSoccerArcade
Pupperazzi,"

                                                        Xbox One
                                                    
",66,"
4.2
","
Sundae Month ",ActionGeneralAction AdventureOpen-World
Vampire: The Masquerade - Swansong,"

                                                        Xbox Series X
                                                    
",62,"
4.1
","
Big Bad Wolf ",Role-PlayingWestern-Style
Chrono Cross: The Radical Dreamers Edition,"

                                                        PlayStation 4
                                                    
",74,"
4.0
","
Square Enix ",Role-PlayingJapanese-Style
Blade Runner: Enhanced Edition,"

                                                        Switch
                                                    
",52,"
4.0
","
Night Dive Studios ",AdventurePoint-and-Click
Salt and Sacrifice,"

                                                        PC
                                                    
",72,"
3.9
","
Ska Studios, Devoured Studios ",Role-PlayingAction RPGActionPlatformerMetroidvania
Tower of Fantasy,"

                                                        PC
                                                    
",65,"
3.8
","
Proxima Beta Europe B.V., Hotta Studio ",ActionRole-PlayingGeneralMassively Multiplayer
Vampire: The Masquerade - Swansong,"

                                                        PlayStation 5
                                                    
",64,"
3.8
","
Big Bad Wolf ",Role-PlayingWestern-Style
Monster Hunter Rise: Sunbreak,"

                                                        PC
                                                    
",86,"
3.7
","
Capcom ",Role-PlayingAction RPG
The DioField Chronicle,"

                                                        PC
                                                    
",65,"
3.7
","
Square Enix, Lancarse ",StrategyTurn-BasedReal-TimeGeneralTactics
Grand Theft Auto V,"

                                                        Xbox Series X
                                                    
",79,"
3.6
","
Rockstar North ",Action AdventureOpen-World
Conan Chop Chop,"

                                                        PC
                                                    
",72,"
3.6
","
Mighty Kingdom ",Role-PlayingAction RPG
Aztech: Forgotten Gods,"

                                                        PC
                                                    
",58,"
3.6
","
Lienzo ",Action AdventureGeneral
Roller Champions,"

                                                        PC
                                                    
",69,"
3.5
","
Ubisoft Montreal ",SportsTeamFuturistic
Monster Hunter Rise: Sunbreak,"

                                                        Switch
                                                    
",85,"
3.4
","
Capcom ",Role-PlayingAction RPG
F1 22,"

                                                        PlayStation 5
                                                    
",79,"
3.4
","
Codemasters ",ActionGeneralRacingSimulationAutomobile
CrossfireX,"

                                                        Xbox Series X
                                                    
",38,"
3.3
","
Smilegate ",ActionShooterFirst-PersonTactical
Soulstice,"

                                                        Xbox Series X
                                                    
",72,"
3.2
","
Reply Game Studios ",Role-PlayingAction RPG
F1 22,"

                                                        PC
                                                    
",81,"
3.1
","
Codemasters ",ActionGeneralRacingSimulationAutomobile
Saints Row,"

                                                        Xbox Series X
                                                    
",66,"
3.1
","
Volition Inc. ",Action AdventureOpen-World
Young Souls,"

                                                        Switch
                                                    
",76,"
3.0
","
1P2P ",ActionBeat-'Em-Up2D
Made in Abyss: Binary Star Falling into Darkness,"

                                                        PlayStation 4
                                                    
",55,"
3.0
","
Spike Chunsoft, Chime ",Role-PlayingAction RPG
Vampire: The Masquerade - Swansong,"

                                                        PC
                                                    
",66,"
2.9
","
Big Bad Wolf ",Role-PlayingWestern-Style
Saints Row,"

                                                        PlayStation 5
                                                    
",62,"
2.9
","
Volition Inc. ",Action AdventureOpen-World
We Are OFK,"

                                                        PC
                                                    
",77,"
2.7
","
Team OFK ",AdventureGeneral
We Are OFK,"

                                                        PlayStation 5
                                                    
",77,"
2.7
","
Team OFK ",AdventureGeneral
Grand Theft Auto V,"

                                                        PlayStation 5
                                                    
",81,"
2.6
","
Rockstar North ",Action AdventureOpen-World
Pupperazzi,"

                                                        PC
                                                    
",70,"
2.6
","
Sundae Month ",ActionGeneralAction AdventureOpen-World
Galactic Civilizations IV,"

                                                        PC
                                                    
",67,"
2.5
","
Stardock ",StrategyTurn-Based4X
Saints Row,"

                                                        PC
                                                    
",65,"
2.5
","
Volition Inc. ",Action AdventureOpen-World
FIFA 23,"

                                                        PlayStation 5
                                                    
",76,"
2.4
","
EA Sports, EA Canada ",SportsTeamSoccerSim
Babylon's Fall,"

                                                        PlayStation 5
                                                    
",41,"
2.2
","
PlatinumGames ",Action AdventureGeneralRole-PlayingAction RPG
Gran Turismo 7,"

                                                        PlayStation 5
                                                    
",87,"
2.1
","
Polyphony Digital ",RacingSimulationAutomobile
We Are OFK,"

                                                        Switch
                                                    
",74,"
2.1
","
Team OFK ",AdventureGeneral
Chocobo GP,"

                                                        Switch
                                                    
",63,"
2.1
","
Square Enix, Arika ",RacingArcadeOther
Madden NFL 23,"

                                                        Xbox Series X
                                                    
",70,"
1.9
","
EA Sports, EA Tiburon ",SportsTeamFootballSim
FIFA 23,"

                                                        Xbox Series X
                                                    
",78,"
1.8
","
EA Sports, EA Canada ",SportsTeamSoccerSim
The Waylanders,"

                                                        PC
                                                    
",51,"
1.6
","
Gato Salvaje Studio ",Action RPGRole-PlayingWestern-Style
Monster Energy Supercross - The Official Videogame 5,"

                                                        Xbox Series X
                                                    
",75,"
1.4
","
Milestone S.r.l ",RacingSimulationArcadeAutomobile
Madden NFL 23,"

                                                        PlayStation 5
                                                    
",69,"
1.4
","
EA Sports, EA Tiburon ",SportsTeamFootballSim
Babylon's Fall,"

                                                        PC
                                                    
",46,"
1.4
","
PlatinumGames ",Action AdventureGeneralRole-PlayingAction RPG
Overwatch 2,"

                                                        PC
                                                    
",81,"
1.2
","
Blizzard Entertainment ",ActionFirst-PersonTacticalShooter
Diablo Immortal,"

                                                        PC
                                                    
",59,"
0.3
","
Blizzard Entertainment, NetEase Game ",Role-PlayingAction RPGMassively Multiplayer
