name,platform,metascore,userscore,developer,genre
Yo-kai Watch 2: Psychic Specters,"

                                                        3DS
                                                    
",73,"
8.5
","
Level 5 ",Role-PlayingTrainer
Typoman: Revised,"

                                                        Xbox One
                                                    
",73,"
tbd
","
Brainseed Factory ",ActionPlatformer2D
Regalia: Of Men and Monarchs,"

                                                        PC
                                                    
",73,"
7.8
","
Pixelated Milk ",Role-PlayingStrategyTurn-BasedJapanese-StyleTactics
Mom Hid My Game!,"

                                                        Switch
                                                    
",73,"
7.1
","
Hap ",AdventurePoint-and-Click
Ashes Cricket,"

                                                        PlayStation 4
                                                    
",73,"
7.5
","
Big Ant Studios ",SportsTeamCricket
World to the West,"

                                                        PlayStation 4
                                                    
",73,"
6.0
","
Rain Games, Soedesco ",Action AdventureLinear
Resident Evil: Revelations 2,"

                                                        Switch
                                                    
",73,"
8.0
","
Capcom ",Action AdventureSurvival
Mega Man Legacy Collection 2,"

                                                        PC
                                                    
",73,"
8.5
","
Capcom, Now Production, Bullets ",MiscellaneousCompilation
Children of Zodiarcs,"

                                                        PC
                                                    
",73,"
6.9
","
Cardboard Utopia ",Role-PlayingJapanese-Style
Farming Simulator: Nintendo Switch Edition,"

                                                        Switch
                                                    
",73,"
7.3
","
Giants Software ",SimulationVirtualCareer
Human: Fall Flat,"

                                                        Xbox One
                                                    
",73,"
6.7
","
No Brakes Games ",Action AdventureGeneral
Mages of Mystralia,"

                                                        PlayStation 4
                                                    
",73,"
7.2
","
Borealys Games ",Action AdventureGeneralLinear
LEGO Marvel Super Heroes 2,"

                                                        PlayStation 4
                                                    
",73,"
6.9
","
TT Games ",ActionPlatformer3D
Demon Gaze II,"

                                                        PlayStation 4
                                                    
",73,"
6.7
","
Experience Inc. ",Role-PlayingWestern-Style
Aven Colony,"

                                                        PlayStation 4
                                                    
",73,"
7.2
","
Sold Out Software, Mothership Entertainment ",StrategyManagementGovernment
Get Even,"

                                                        Xbox One
                                                    
",73,"
7.6
","
The Farm 51 ",ModernActionShooterFirst-PersonArcade
The Surge,"

                                                        PlayStation 4
                                                    
",73,"
6.6
","
Deck 13 ",Role-PlayingAction RPG
SpellForce 3,"

                                                        PC
                                                    
",73,"
7.5
","
Grimlore Games ",StrategyReal-TimeTactics
Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,"

                                                        Xbox One
                                                    
",73,"
7.3
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Starpoint Gemini Warlords,"

                                                        PC
                                                    
",73,"
7.1
","
Little Green Men ",StrategyGeneral
Yooka-Laylee,"

                                                        Xbox One
                                                    
",73,"
5.5
","
Playtonic Games ",ActionPlatformer3D
Raiden V: Director's Cut,"

                                                        PlayStation 4
                                                    
",73,"
6.3
","
Moss ",ActionShooterShoot-'Em-UpVertical
Nidhogg 2,"

                                                        PlayStation 4
                                                    
",73,"
6.0
","
Messhof ",ActionGeneral
ClaDun Returns: This is Sengoku!,"

                                                        PlayStation 4
                                                    
",73,"
6.2
","
Nippon Ichi Software ",Role-PlayingAction RPG
Yooka-Laylee,"

                                                        PC
                                                    
",73,"
6.4
","
Playtonic Games ",ActionPlatformer3D
Yono and the Celestial Elephants,"

                                                        Switch
                                                    
",73,"
7.3
","
Neckbolt ",Action AdventureLinear
Call of Duty: WWII,"

                                                        PC
                                                    
",73,"
4.2
","
Sledgehammer Games ",ActionShooterFirst-PersonArcade
Agents of Mayhem,"

                                                        Xbox One
                                                    
",73,"
6.4
","
Volition Inc. ",Action AdventureOpen-World
A Pixel Story,"

                                                        Xbox One
                                                    
",73,"
tbd
","
Lamplight Studios ",ActionPlatformer2D
Styx: Shards of Darkness,"

                                                        PlayStation 4
                                                    
",72,"
7.2
","
Cyanide ",Action AdventureGeneral
The Surge,"

                                                        PC
                                                    
",72,"
6.7
","
Deck 13 ",GeneralRole-PlayingAction RPG
CastleStorm: Virtual Reality,"

                                                        PlayStation 4
                                                    
",72,"
4.3
","
Zen Studios ",StrategyReal-TimeDefense
Tower 57,"

                                                        PC
                                                    
",72,"
6.4
","
Pixwerk ",ActionShooterShoot-'Em-UpTop-Down
Disney/Pixar Cars 3: Driven to Win,"

                                                        PlayStation 4
                                                    
",72,"
6.7
","
Avalanche Software ",RacingArcadeAutomobile
88 Heroes,"

                                                        PlayStation 4
                                                    
",72,"
5.8
","
Rising Star Games, Bitmap Bureau ",ActionPlatformer2D
Mass Effect: Andromeda,"

                                                        PC
                                                    
",72,"
5.0
","
BioWare ",Action RPGRole-PlayingAction RPG
The Wardrobe,"

                                                        PC
                                                    
",72,"
7.0
","
C.I.N.I.C. Games ",AdventurePoint-and-Click
Purrfect Date,"

                                                        PC
                                                    
",72,"
4.9
","
The Bae Team ",AdventureVisual Novel
Semispheres,"

                                                        Switch
                                                    
",72,"
7.0
","
Vivid Helix ",PuzzleAction
Senko no Ronde 2,"

                                                        PlayStation 4
                                                    
",72,"
tbd
","
G.Rev ",ActionFighting2D
Namco Museum,"

                                                        Switch
                                                    
",72,"
7.6
","
Namco, Bandai Namco Games ",MiscellaneousCompilation
Spintires: Mudrunner,"

                                                        Xbox One
                                                    
",72,"
6.2
","
Maximum Games ",SimulationVehicleCivilian
Matterfall,"

                                                        PlayStation 4
                                                    
",72,"
7.5
","
Housemarque, XDEV ",ActionPlatformerShooterThird-Person2DArcade
NBA Live 18,"

                                                        Xbox One
                                                    
",72,"
5.3
","
EA Sports ",SportsTeamBasketballSim
NBA Live 18,"

                                                        PlayStation 4
                                                    
",72,"
5.9
","
EA Sports ",SportsTeamBasketballSim
Snake Pass,"

                                                        Switch
                                                    
",72,"
7.4
","
Sumo Digital ",Action AdventurePuzzleActionGeneral
Skylanders Imaginators,"

                                                        Switch
                                                    
",72,"
5.4
","
Toys for Bob ",ActionPlatformer3D
Late Shift,"

                                                        Xbox One
                                                    
",72,"
7.0
","
Wales Interactive ",AdventureGeneral
Styx: Shards of Darkness,"

                                                        PC
                                                    
",72,"
7.7
","
Cyanide ",Action AdventureGeneral
Tiny Trax,"

                                                        PlayStation 4
                                                    
",72,"
5.6
","
FuturLab ",RacingArcadeFuturistic
BUTCHER,"

                                                        Xbox One
                                                    
",72,"
6.5
","
Crunching Koalas ",ActionPlatformer2D
Narcosis,"

                                                        Xbox One
                                                    
",72,"
8.0
","
Honor Code, Inc. ",Action AdventureSurvival
Styx: Shards of Darkness,"

                                                        Xbox One
                                                    
",72,"
7.3
","
Cyanide ",Action AdventureGeneral
Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,"

                                                        PlayStation 4
                                                    
",72,"
5.6
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Patapon,"

                                                        PlayStation 4
                                                    
",72,"
5.5
","
Sony Interactive Entertainment ",ActionRhythmMusic
Dream Daddy: A Dad Dating Simulator,"

                                                        PC
                                                    
",72,"
7.6
","
Game Grumps ",SimulationVirtualVirtual Life
Batman: The Telltale Series,"

                                                        Switch
                                                    
",72,"
7.8
","
Telltale Games ",AdventurePoint-and-Click
ECHO (2017),"

                                                        PC
                                                    
",72,"
6.5
","
Ultra Ultra ",Action AdventureGeneral
Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',"

                                                        PlayStation 4
                                                    
",72,"
6.1
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Semispheres,"

                                                        PlayStation 4
                                                    
",72,"
tbd
","
Vivid Helix ",PuzzleAction
The Count Lucanor,"

                                                        Switch
                                                    
",72,"
7.5
","
Baroque Decay ",Action AdventureGeneral
Disc Jam,"

                                                        PlayStation 4
                                                    
",72,"
6.3
","
High Horse Entertainment ",SportsTeamFuturistic
Megaton Rainfall,"

                                                        PlayStation 4
                                                    
",72,"
6.7
","
Pentadimensional Games ",ActionGeneral
Serial Cleaner,"

                                                        PlayStation 4
                                                    
",72,"
7.1
","
iFun4all, Curve Digital ",ActionAction AdventureGeneralLinear
Narcosis,"

                                                        PC
                                                    
",72,"
7.2
","
Narcosis Team, Honor Code, Inc. ",Action AdventureHorrorSurvival
Star Ocean 4: The Last Hope - 4K & Full HD Remaster,"

                                                        PlayStation 4
                                                    
",72,"
6.7
","
Square Enix, Tri-Ace ",Role-PlayingAction RPG
Ghost Blade HD,"

                                                        Xbox One
                                                    
",72,"
6.4
","
HUCAST ",ActionShooterShoot-'Em-UpVertical
The Mage's Tale,"

                                                        PC
                                                    
",72,"
7.5
","
InXile Entertainment ",AdventureGeneral
Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,"

                                                        PC
                                                    
",72,"
7.1
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Just Dance 2017,"

                                                        Switch
                                                    
",72,"
5.3
","
Ubisoft Paris ",ActionRhythmDancing
imprint-X,"

                                                        PC
                                                    
",72,"
tbd
","
Morgondag ",PuzzleAction
Shadow Warrior 2,"

                                                        PlayStation 4
                                                    
",72,"
7.2
","
Flying Wild Hog ",ActionShooterFirst-PersonArcade
Marvel vs. Capcom: Infinite,"

                                                        PlayStation 4
                                                    
",72,"
4.6
","
Capcom ",ActionFighting2D
Dead Rising 4: Frank's Big Package,"

                                                        PlayStation 4
                                                    
",72,"
5.2
","
Capcom Vancouver ",Action AdventureOpen-World
Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,"

                                                        PC
                                                    
",72,"
5.9
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Kitty Powers' Matchmaker,"

                                                        PlayStation 4
                                                    
",72,"
6.3
","
STELLAR ENTERTAINMENT SOFTWARE LTD ",ActionStrategyGeneralManagementBusiness / Tycoon
Dimension Drive,"

                                                        Switch
                                                    
",72,"
7.5
","
2Awesome Studio ",ActionGeneralShooterShoot-'Em-UpVertical
Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,"

                                                        3DS
                                                    
",72,"
6.4
","
Level 5, h.a.n.d. Inc. ",PuzzleGeneral
Albion Online,"

                                                        PC
                                                    
",72,"
5.3
","
Sandbox Interactive ",Role-PlayingMassively Multiplayer OnlineMassively MultiplayerHistoric
Just Dance 2018,"

                                                        Switch
                                                    
",71,"
5.8
","
Ubisoft Paris ",ActionRhythmDancing
Senran Kagura: Estival Versus,"

                                                        PC
                                                    
",71,"
7.2
","
Tamsoft ",ActionGeneral
Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,"

                                                        Xbox One
                                                    
",71,"
4.6
","
Telltale Games ",AdventurePoint-and-Click
Conarium,"

                                                        PC
                                                    
",71,"
6.3
","
Zoetrope Interactive ",Adventure3DFirst-Person
Minecraft: Story Mode Season Two - Episode 3: Jailhouse Block,"

                                                        PC
                                                    
",71,"
7.5
","
Telltale Games ",AdventurePoint-and-Click
Mega Man Legacy Collection 2,"

                                                        PlayStation 4
                                                    
",71,"
8.5
","
Capcom, Now Production, Bullets ",MiscellaneousCompilation
Titan Quest: Ragnarok,"

                                                        PC
                                                    
",71,"
6.8
","
Iron Lore Entertainment, Pieces Interactive ",Role-PlayingAction RPG
Loot Rascals,"

                                                        PlayStation 4
                                                    
",71,"
5.4
","
Hollow Ponds ",Action AdventureGeneral
Arktika.1,"

                                                        PC
                                                    
",71,"
8.1
","
4A Games ",ActionShooterFirst-PersonTactical
Alwa's Awakening,"

                                                        PC
                                                    
",71,"
7.2
","
Elden Pixels ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
Aces of the Luftwaffe: Squadron,"

                                                        Switch
                                                    
",71,"
6.6
","
HandyGames ",ActionShooterShoot-'Em-UpTop-DownVertical
DOOM VFR,"

                                                        PlayStation 4
                                                    
",71,"
7.5
","
id Software ",ActionShooterFirst-PersonLight GunArcade
Blackwood Crossing,"

                                                        PlayStation 4
                                                    
",71,"
6.8
","
PaperSeven ",AdventureGeneral
Kona,"

                                                        PlayStation 4
                                                    
",71,"
7.0
","
Parabole ",Action AdventureAdventureGeneral3DFirst-Person
LEGO Worlds,"

                                                        PC
                                                    
",71,"
6.7
","
TT Games ",Action AdventureSandbox
Earth Atlantis,"

                                                        Switch
                                                    
",71,"
7.0
","
Pixel Perfex ",ActionShooterShoot-'Em-UpHorizontal
The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,"

                                                        PC
                                                    
",71,"
6.3
","
Telltale Games ",AdventurePoint-and-Click
This Is the Police,"

                                                        Xbox One
                                                    
",71,"
7.5
","
Weappy Studio, THQ Nordic ",SimulationVirtualVirtual LifeCareer
Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,"

                                                        PC
                                                    
",71,"
6.5
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Unbox: Newbie's Adventure,"

                                                        Xbox One
                                                    
",71,"
tbd
","
Merge Games ",ActionPlatformer3D
Kingdoms and Castles,"

                                                        PC
                                                    
",71,"
7.3
","
Lion Shield, LLC ",StrategyReal-TimeGeneral
Snake Pass,"

                                                        PC
                                                    
",71,"
7.2
","
Sumo Digital ",Action AdventurePuzzleActionGeneral
Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,"

                                                        PC
                                                    
",71,"
4.7
","
Telltale Games ",AdventurePoint-and-Click
Farpoint,"

                                                        PlayStation 4
                                                    
",71,"
8.1
","
Impulse Gear ",ActionShooterFirst-PersonLight GunArcade
Romancing SaGa 2,"

                                                        PlayStation 4
                                                    
",71,"
6.9
","
SquareSoft, Square Enix, ArtePiazza ",Role-PlayingJapanese-Style
Never Stop Sneakin',"

                                                        Switch
                                                    
",71,"
6.8
","
Humble Hearts ",Action AdventureGeneral
Resident Evil 7: biohazard - Not a Hero,"

                                                        PlayStation 4
                                                    
",71,"
7.4
","
Capcom ",Action AdventureSurvival
The Sexy Brutale,"

                                                        Switch
                                                    
",71,"
4.8
","
Cavalier Game Studios ",AdventureGeneral
Batman: The Enemy Within - Episode 2: The Pact,"

                                                        PC
                                                    
",71,"
7.3
","
Telltale Games ",AdventurePoint-and-Click
Aporia: Beyond The Valley,"

                                                        PC
                                                    
",71,"
6.9
","
Investigate North ",Adventure3DFirst-Person
OVIVO,"

                                                        PC
                                                    
",71,"
7.5
","
IzHard ",ActionPlatformer2D
Little Inferno,"

                                                        Switch
                                                    
",71,"
6.9
","
Tomorrow Corporation ",PuzzleAction
A Normal Lost Phone,"

                                                        PC
                                                    
",71,"
7.0
","
Accidental Queens ",SimulationGeneral
Get Even,"

                                                        PlayStation 4
                                                    
",71,"
7.2
","
The Farm 51 ",ModernActionShooterFirst-PersonArcade
Batman: The Enemy Within - Episode 3: The Fractured Mask,"

                                                        PC
                                                    
",71,"
7.3
","
Telltale Games ",AdventurePoint-and-Click
Tokyo 42,"

                                                        Xbox One
                                                    
",71,"
4.3
","
SMAC Games ",ActionShooterShoot-'Em-UpTop-Down
Cyberdimension Neptunia: 4 Goddesses Online,"

                                                        PlayStation 4
                                                    
",71,"
6.9
","
Compile Heart ",Role-PlayingAction RPG
Portal Knights,"

                                                        PlayStation 4
                                                    
",71,"
6.3
","
Keen Games ",ActionRole-PlayingGeneralAction RPG
Loot Rascals,"

                                                        PC
                                                    
",71,"
7.0
","
Hollow Ponds ",Action AdventureGeneral
Lichtspeer: Double Speer Edition,"

                                                        Switch
                                                    
",71,"
7.2
","
Crunching Koalas, Lichthund ",Action AdventureGeneral
Conga Master Party!,"

                                                        Switch
                                                    
",71,"
6.4
","
Rising Star Games ",MiscellaneousParty / Minigame
Pinstripe,"

                                                        PC
                                                    
",71,"
7.5
","
Thomas Brush ",MiscellaneousAction AdventureGeneral
Sublevel Zero Redux,"

                                                        PlayStation 4
                                                    
",71,"
5.8
","
Sigtrap Games ",SimulationSpaceCombat
8-Bit Adventure Anthology: Volume One,"

                                                        PlayStation 4
                                                    
",71,"
tbd
","
Abstraction Games ",MiscellaneousCompilation
Ruiner,"

                                                        PlayStation 4
                                                    
",71,"
7.6
","
Reikon Games ",ActionGeneralShooterThird-PersonArcade
AER: Memories of Old,"

                                                        Xbox One
                                                    
",71,"
7.3
","
Daedalic Entertainment ",Action AdventureGeneralOpen-World
Drifting Lands,"

                                                        PC
                                                    
",71,"
tbd
","
Alkemi Games ",ScrollingActionShooterShoot-'Em-UpVertical
Psychonauts in The Rhombus of Ruin,"

                                                        PlayStation 4
                                                    
",71,"
7.3
","
Double Fine Productions ",ActionGeneral
Mass Effect: Andromeda,"

                                                        PlayStation 4
                                                    
",71,"
5.0
","
BioWare ",Role-PlayingAction RPG
Pro Cycling Manager 2017,"

                                                        PC
                                                    
",71,"
6.4
","
Cyanide ",SportsIndividualBiking
Fearful Symmetry & The Cursed Prince,"

                                                        Xbox One
                                                    
",71,"
7.4
","
Gamera Interactive, Gamera Game ",PuzzleAction
Beat Cop,"

                                                        PC
                                                    
",71,"
7.5
","
Pixel Crow ",SimulationVirtualCareer
Summon Night 6: Lost Borders,"

                                                        PlayStation 4
                                                    
",71,"
7.0
","
Media.Vision ",Role-PlayingStrategyTurn-BasedJapanese-StyleTactics
Knowledge is Power,"

                                                        PlayStation 4
                                                    
",71,"
7.1
","
Sony Interactive Entertainment, Wish Studios ",MiscellaneousParty / Minigame
Robonauts,"

                                                        Switch
                                                    
",71,"
6.6
","
QubicGames ",ActionPlatformer2D
Songbringer,"

                                                        PlayStation 4
                                                    
",71,"
6.4
","
Wizard Fu Games ",Role-PlayingAction AdventureGeneralAction RPGOpen-World
BUTCHER,"

                                                        PlayStation 4
                                                    
",71,"
7.2
","
Transhuman Design, Crunching Koalas ",ActionPlatformer2D
BUTCHER,"

                                                        Switch
                                                    
",70,"
7.5
","
Transhuman Design ",ActionPlatformer2D
Batman: The Enemy Within - Episode 1: The Enigma,"

                                                        PlayStation 4
                                                    
",70,"
6.0
","
Telltale Games ",AdventurePoint-and-Click
ARK: Survival Evolved,"

                                                        PC
                                                    
",70,"
6.5
","
Studio Wildcard ",Action AdventureSurvivalSandbox
Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,"

                                                        Xbox One
                                                    
",70,"
6.1
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
ACA NeoGeo: Shock Troopers,"

                                                        Switch
                                                    
",70,"
6.9
","
Saurus ",ActionShooterShoot-'Em-UpTop-Down
Sundered,"

                                                        PlayStation 4
                                                    
",70,"
6.9
","
Thunder Lotus Games ",ActionAction AdventureGeneralPlatformer
Resident Evil: Revelations,"

                                                        PlayStation 4
                                                    
",70,"
7.8
","
Capcom ",Action AdventureSurvival
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Expansion,"

                                                        PlayStation 4
                                                    
",70,"
7.1
","
CyberConnect2 ",ActionFighting3D
Time Recoil,"

                                                        Switch
                                                    
",70,"
7.8
","
10tons ",ActionShooterShoot-'Em-UpTop-Down
Senran Kagura: Peach Beach Splash,"

                                                        PlayStation 4
                                                    
",70,"
7.3
","
Tamsoft, Marvelous Inc. ",ActionShooterThird-PersonArcade
Tokyo 42,"

                                                        PC
                                                    
",70,"
7.0
","
SMAC Games ",GeneralActionShooterShoot-'Em-UpTop-Down
Demon's Crystals,"

                                                        Xbox One
                                                    
",70,"
6.8
","
Badland Games ",ActionGeneral
Yonder: The Cloud Catcher Chronicles,"

                                                        PC
                                                    
",70,"
6.7
","
Prideful Sloth ",Action AdventureOpen-World
Batman: The Enemy Within - Episode 3: The Fractured Mask,"

                                                        PlayStation 4
                                                    
",70,"
6.3
","
Telltale Games ",AdventurePoint-and-Click
WRC 7,"

                                                        Xbox One
                                                    
",70,"
5.8
","
Kylotonn ",RacingSimulationAutomobile
Immortal Redneck,"

                                                        PC
                                                    
",70,"
7.1
","
CremaGames, Crema Games ",ActionShooterFirst-PersonArcade
Blackwood Crossing,"

                                                        PC
                                                    
",70,"
6.4
","
PaperSeven ",AdventureGeneral
The Assembly,"

                                                        Xbox One
                                                    
",70,"
6.0
","
nDreams ",MiscellaneousGeneral
Halo Wars 2,"

                                                        PC
                                                    
",70,"
6.1
","
Creative Assembly ",StrategyReal-TimeGeneral
Steep: Road to the Olympics,"

                                                        PlayStation 4
                                                    
",70,"
6.8
","
Ubisoft Annecy ",SportsIndividualSki / Snowboard
Tom Clancy's Ghost Recon: Wildlands,"

                                                        PlayStation 4
                                                    
",70,"
6.4
","
Ubisoft Paris ",Action AdventureOpen-World
Road Redemption,"

                                                        PC
                                                    
",70,"
7.2
","
Dark Seas Games ",DrivingCar CombatCar CombatSimulationVehicleCombat
WRC 7,"

                                                        PlayStation 4
                                                    
",70,"
7.1
","
Kylotonn ",RacingSimulationAutomobile
Sine Mora EX,"

                                                        Switch
                                                    
",70,"
7.2
","
Grasshopper Manufacture ",ActionShooterShoot-'Em-UpHorizontal
Warriors All-Stars,"

                                                        PlayStation 4
                                                    
",70,"
7.1
","
Omega Force ",ActionBeat-'Em-Up3D
Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,"

                                                        PC
                                                    
",70,"
5.6
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Dynasty Warriors: Godseekers,"

                                                        PlayStation 4
                                                    
",70,"
7.2
","
Omega Force ",StrategyTurn-BasedTactics
AER: Memories of Old,"

                                                        PlayStation 4
                                                    
",70,"
6.9
","
Daedalic Entertainment ",Action AdventureGeneralOpen-World
Romancing SaGa 2,"

                                                        Switch
                                                    
",70,"
8.2
","
Square Enix, ArtePiazza ",Role-PlayingJapanese-Style
Sudden Strike 4,"

                                                        PC
                                                    
",70,"
7.6
","
Kite Games ",StrategyReal-TimeGeneral
Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,"

                                                        PlayStation 4
                                                    
",70,"
4.5
","
Telltale Games ",ActionAdventureGeneral3DThird-Person
Tricky Towers,"

                                                        Xbox One
                                                    
",70,"
6.5
","
WeirdBeard ",PuzzleStacking
Pix the Cat,"

                                                        Xbox One
                                                    
",70,"
tbd
","
Pasta Games ",ActionArcade
Touhou Genso Wanderer,"

                                                        PlayStation 4
                                                    
",70,"
6.7
","
Mediascape ",Role-PlayingGeneralRoguelike
Tokyo Dark,"

                                                        PC
                                                    
",70,"
7.3
","
Square Enix, Cherrymochi ",AdventurePoint-and-Click
That's You!,"

                                                        PlayStation 4
                                                    
",70,"
7.1
","
Wish Studios ",MiscellaneousParty / Minigame
Planetbase,"

                                                        Xbox One
                                                    
",70,"
5.8
","
Madruga Works ",StrategyManagementGovernment
Mr. Shifty,"

                                                        PC
                                                    
",70,"
6.8
","
Team Shifty ",ActionAction AdventureShooterLinearShoot-'Em-UpTop-Down
The Fidelio Incident,"

                                                        PC
                                                    
",69,"
6.1
","
Act 3 Games, LLC ",Adventure3DFirst-Person
Archangel,"

                                                        PlayStation 4
                                                    
",69,"
7.0
","
Skydance Interactive ",ActionSimulationShooterVehicleFirst-PersonCombatArcade
Korix,"

                                                        PlayStation 4
                                                    
",69,"
7.0
","
StellarVR ",StrategyReal-TimeGeneral
Absolver,"

                                                        PlayStation 4
                                                    
",69,"
5.5
","
Sloclap ",Role-PlayingAction RPG
Ride 2,"

                                                        PlayStation 4
                                                    
",69,"
6.3
","
Milestone S.r.l ",RacingSimulationAutomobile
"Warhammer 40,000: Sanctus Reach","

                                                        PC
                                                    
",69,"
6.9
","
Strayllight Entertainment ",StrategyReal-TimeGeneral
Tom Clancy's Ghost Recon: Wildlands,"

                                                        PC
                                                    
",69,"
6.7
","
Ubisoft Paris ",Action AdventureOpen-World
The Sun and Moon,"

                                                        Xbox One
                                                    
",69,"
tbd
","
Digerati Distribution ",ActionPlatformer2D
The Golf Club 2,"

                                                        Xbox One
                                                    
",69,"
5.7
","
HB Studios Multimedia, Maximum Games ",SportsIndividualGolfArcade
AER: Memories of Old,"

                                                        PC
                                                    
",69,"
6.5
","
Daedalic Entertainment, Forgotten Key ",Action AdventureGeneralOpen-World
DOOM VFR,"

                                                        PC
                                                    
",69,"
7.8
","
id Software ",ActionShooterFirst-PersonLight GunArcade
DESYNC,"

                                                        PC
                                                    
",69,"
7.1
","
Foregone ",ActionShooterFirst-PersonArcade
Fate/Extella: The Umbral Star,"

                                                        Switch
                                                    
",69,"
7.0
","
Marvelous Inc. ",ActionBeat-'Em-Up3D
Uno,"

                                                        Switch
                                                    
",69,"
6.2
","
Ubisoft ",MiscellaneousBoard / Card Game
De Mambo,"

                                                        Switch
                                                    
",69,"
6.7
","
The Dangerous Kitchen ",ActionPlatformer2D
The Signal From Tolva,"

                                                        PC
                                                    
",69,"
6.1
","
Big Robot Ltd ",Adventure3DFirst-Person
Knack 2,"

                                                        PlayStation 4
                                                    
",69,"
7.8
","
SCE Japan Studio ",Action AdventureLinear
The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,"

                                                        PlayStation 4
                                                    
",69,"
4.7
","
Telltale Games ",AdventurePoint-and-Click
Kirby's Blowout Blast,"

                                                        3DS
                                                    
",69,"
7.0
","
Nintendo, HAL Labs ",ActionGeneral
Fire Emblem Warriors,"

                                                        3DS
                                                    
",69,"
7.9
","
Omega Force ",ActionBeat-'Em-Up3D
Hey! Pikmin,"

                                                        3DS
                                                    
",69,"
6.8
","
Nintendo, Arzest ",ActionPlatformer2D
.hack//G.U. Last Recode,"

                                                        PC
                                                    
",69,"
8.1
","
CyberConnect2 ",MiscellaneousCompilation
LEGO Worlds,"

                                                        Xbox One
                                                    
",69,"
6.8
","
TT Games ",Action AdventureSandbox
Shift Happens,"

                                                        Xbox One
                                                    
",69,"
tbd
","
Deck 13 ",ActionPlatformer2D
Snake Pass,"

                                                        PlayStation 4
                                                    
",69,"
6.6
","
Sumo Digital ",Action AdventurePuzzleActionGeneral
ARK: Survival Evolved,"

                                                        PlayStation 4
                                                    
",69,"
5.2
","
Studio Wildcard ",Action AdventureSurvivalSandbox
It's Quiz Time,"

                                                        PlayStation 4
                                                    
",69,"
7.1
","
Vision Games Publishing LTD ",MiscellaneousTrivia / Game Show
Marvel vs. Capcom: Infinite,"

                                                        PC
                                                    
",69,"
5.5
","
Capcom ",ActionFighting2D
Gang Beasts,"

                                                        PlayStation 4
                                                    
",68,"
6.3
","
Boneloaf ",ActionMiscellaneousGeneralParty / Minigame
Tiny Metal,"

                                                        PC
                                                    
",68,"
4.3
","
AREA35 ",StrategyTurn-BasedTactics
Agents of Mayhem,"

                                                        PC
                                                    
",68,"
5.4
","
Volition Inc. ",Action AdventureOpen-World
Starblood Arena,"

                                                        PlayStation 4
                                                    
",68,"
7.2
","
WhiteMoon Dreams ",ActionSimulationGeneralSpaceCombat
Rush: A Disney / Pixar Adventure,"

                                                        Xbox One
                                                    
",68,"
6.2
","
Asobo Studio ",MiscellaneousAdventureGeneralParty / Minigame
Dark Arcana: The Carnival,"

                                                        Xbox One
                                                    
",68,"
tbd
","
Artifex Mundi ",PuzzleHidden Object
One Piece: Unlimited World Red - Deluxe Edition,"

                                                        PlayStation 4
                                                    
",68,"
6.3
","
Ganbarion ",ActionAction AdventureGeneral
Black The Fall,"

                                                        Xbox One
                                                    
",68,"
6.5
","
Sand Sailor Studio ",ActionGeneralPlatformer3D
Utawarerumono: Mask of Deception,"

                                                        PlayStation 4
                                                    
",68,"
8.1
","
Aqua Plus ",StrategyAdventureTurn-BasedGeneral
Gundam Versus,"

                                                        PlayStation 4
                                                    
",68,"
6.4
","
Bandai Namco Games ",ActionSimulationFightingVehicle3DCombat
Seven: The Days Long Gone,"

                                                        PC
                                                    
",68,"
7.3
","
IMGN.PRO ",Role-PlayingAction AdventureGeneralAction RPGOpen-World
Shiness: The Lightning Kingdom,"

                                                        PC
                                                    
",68,"
7.2
","
Enigami ",Role-PlayingAction RPG
Star Wars Battlefront II,"

                                                        PlayStation 4
                                                    
",68,"
1.6
","
EA DICE ",ActionShooterFirst-PersonTactical
MotoGP 17,"

                                                        PlayStation 4
                                                    
",68,"
4.4
","
Koch Media, Milestone S.r.l ",RacingArcadeAutomobile
