name,platform,metascore,userscore,developer,genre
Worms Clan Wars,"

                                                        PC
                                                    
",73,"
6.9
","
Team17 ",StrategyTurn-BasedGeneralGeneralArtillery
CastleStorm,"

                                                        PC
                                                    
",73,"
7.7
","
Zen Studios ",StrategyReal-TimeGeneralGeneralDefense
Hatsune Miku: Project Diva F,"

                                                        PlayStation 3
                                                    
",73,"
7.8
","
Sega ",ActionMiscellaneousRhythmMusicMusic
Mighty Switch Force! 2,"

                                                        3DS
                                                    
",73,"
7.3
","
WayForward ",ActionPlatformerPlatformer2D2D
Killer Instinct,"

                                                        Xbox One
                                                    
",73,"
6.4
","
Double Helix Games ",ActionFightingFighting3D2D3D
Madden NFL 25,"

                                                        Xbox One
                                                    
",73,"
5.9
","
EA Sports ",SportsTraditionalTeamFootballArcadeArcadeSim
Fist Puncher,"

                                                        PC
                                                    
",73,"
7.8
","
Team2Bit ",ActionBeat-'Em-UpGeneralBeat-'Em-Up2D
Anarchy Reigns,"

                                                        Xbox 360
                                                    
",73,"
8.0
","
PlatinumGames ",ActionBeat-'Em-UpBeat-'Em-Up3D
Wii Fit U,"

                                                        Wii U
                                                    
",72,"
7.8
","
Nintendo ",SportsMiscellaneousGeneralExercise / Fitness
Castlevania: Lords of Shadow - Mirror of Fate,"

                                                        3DS
                                                    
",72,"
7.3
","
Mercury Steam ",Action AdventureFantasyGeneralFantasy
Remember Me,"

                                                        PlayStation 3
                                                    
",72,"
7.4
","
DONTNOD Entertainment ",Action AdventureSci-FiSci-FiGeneral
Just Dance 2014 (French),"

                                                        Wii U
                                                    
",72,"
7.7
","
Ubisoft ",ActionMiscellaneousRhythmDancingDancing
Full Bore,"

                                                        PC
                                                    
",72,"
7.1
","
Whole Hog Games ",MiscellaneousPuzzleGeneralPuzzleGeneral
Loadout,"

                                                        PC
                                                    
",72,"
7.3
","
Edge of Reality ",ShooterFirst-PersonModernModernActionShooterThird-PersonModernArcade
The Sims 3: University Life,"

                                                        PC
                                                    
",72,"
7.1
","
The Sims Studio ",SimulationMiscellaneousVirtual LifeVirtualVirtual Life
Aarklash: Legacy,"

                                                        PC
                                                    
",72,"
7.8
","
Cyanide, Cyanide Studios ",StrategyAdventureReal-TimeGeneralTactics
MotoGP 13,"

                                                        Xbox 360
                                                    
",72,"
5.8
","
MileStone Inc. ",DrivingRacingMotorcycleMotocross
Cognition: An Erica Reed Thriller Episode 2 - The Wise Monkey,"

                                                        PC
                                                    
",72,"
7.4
","
Phoenix Online Studios ",AdventureGeneralGeneralPoint-and-Click
Proteus,"

                                                        PlayStation 3
                                                    
",72,"
4.9
","
Ed Key and David Kanaga ",AdventureGeneralGeneral3DFirst-PersonFantasy
Inazuma Eleven 3: Bomb Blast,"

                                                        3DS
                                                    
",72,"
8.0
","
Level 5 ",SportsTraditionalSoccerArcade
rain,"

                                                        PlayStation 3
                                                    
",72,"
7.8
","
SCE Japan Studio ",MiscellaneousAction AdventureFantasyGeneralGeneralFantasyLinear
Max: The Curse of Brotherhood,"

                                                        Xbox One
                                                    
",72,"
7.4
","
Press Play ",FantasyAction AdventureGeneralFantasy
The Incredible Adventures of Van Helsing,"

                                                        PC
                                                    
",72,"
8.1
","
NeocoreGames ",Role-PlayingAction RPGAction RPG
The Inner World,"

                                                        PC
                                                    
",72,"
7.7
","
Headup Games ",AdventureGeneralGeneralPoint-and-Click
Phantom Breaker: Battle Grounds,"

                                                        Xbox 360
                                                    
",72,"
7.2
","
Division2 ",ActionBeat-'Em-UpBeat-'Em-Up2D
Amnesia: A Machine for Pigs,"

                                                        PC
                                                    
",72,"
5.9
","
Frictional Games ",HorrorHorrorAction AdventureSurvival
Disney Castle of Illusion starring Mickey Mouse,"

                                                        PlayStation 3
                                                    
",72,"
7.3
","
Sega ",ActionPlatformerPlatformer2D2D
FORCED,"

                                                        PC
                                                    
",72,"
7.7
","
BetaDwarf ",Role-PlayingAction RPGAction RPG
Cities in Motion 2,"

                                                        PC
                                                    
",72,"
7.2
","
Colossal Order ",SimulationGeneralGeneral
The Cave,"

                                                        PlayStation 3
                                                    
",72,"
7.5
","
Double Fine Productions ",ActionPlatformerPlatformer2D2D
Open Me!,"

                                                        PlayStation Vita
                                                    
",72,"
8.0
","
SCEI ",ActionGeneralGeneral
Tetrobot and Co.,"

                                                        PC
                                                    
",72,"
7.8
","
Swing Swing Submarine ",MiscellaneousPuzzleActionPlatformer2D
The Cave,"

                                                        Wii U
                                                    
",72,"
7.3
","
Double Fine Productions ",ActionPlatformerPlatformer2D2D
Borderlands 2: Sir Hammerlock's Big Game Hunt,"

                                                        Xbox 360
                                                    
",72,"
6.3
","
Gearbox Software ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
PixelJunk Monsters: Ultimate,"

                                                        PC
                                                    
",72,"
7.4
","
Double Eleven ",StrategyReal-TimeFantasyFantasyDefense
Assassin's Creed IV: Black Flag - Freedom Cry,"

                                                        PlayStation 4
                                                    
",71,"
6.4
","
Ubisoft Montreal ",Action AdventureHistoricOpen-World
Anarchy Reigns,"

                                                        PlayStation 3
                                                    
",71,"
8.1
","
PlatinumGames ",ActionBeat-'Em-UpBeat-'Em-Up3D
NES Remix,"

                                                        Wii U
                                                    
",71,"
7.2
","
indieszero ",MiscellaneousGeneralParty / Minigame
Surgeon Simulator 2013,"

                                                        PC
                                                    
",71,"
6.0
","
Bossa Studios ",SimulationGeneralGeneralVirtualCareer
The Typing of the Dead: Overkill,"

                                                        PC
                                                    
",71,"
7.5
","
Modern Dream ",ActionGeneralGeneralArcade
Disney Infinity,"

                                                        Wii U
                                                    
",71,"
7.5
","
Avalanche Software ",Action AdventureFantasyGeneralFantasy
DmC: Devil May Cry - Vergil's Downfall,"

                                                        PlayStation 3
                                                    
",71,"
6.0
","
Ninja Theory ",Action AdventureFantasyGeneralFantasyLinear
March of the Eagles,"

                                                        PC
                                                    
",71,"
6.9
","
Paradox Development Studio ",StrategyReal-TimeGeneralGeneral
One Piece: Pirate Warriors 2,"

                                                        PlayStation 3
                                                    
",71,"
7.8
","
Omega Force ",ActionBeat-'Em-UpBeat-'Em-Up3D
Sid Meier's Ace Patrol,"

                                                        PC
                                                    
",71,"
6.7
","
Firaxis Games ",StrategyGeneralGeneral
Hitman HD Trilogy,"

                                                        PlayStation 3
                                                    
",71,"
7.6
","
Io Interactive ",Action AdventureModernMiscellaneousCompilationCompilation
Lilly Looking Through,"

                                                        PC
                                                    
",71,"
6.6
","
Geeta Games ",AdventureGeneralGeneralPoint-and-Click
Scribblenauts Unmasked: A DC Comics Adventure,"

                                                        Wii U
                                                    
",71,"
6.6
","
5TH Cell ",PuzzleActionPlatformerPlatformer2D2D
Mamorukun Curse!,"

                                                        PlayStation 3
                                                    
",71,"
7.4
","
Gulti ",ActionShooterShooterScrollingScrollingShoot-'Em-UpVertical
Ikachan,"

                                                        3DS
                                                    
",71,"
7.2
","
Nicalis ",ActionRole-PlayingGeneralAction RPG
Retro City Rampage,"

                                                        Xbox 360
                                                    
",71,"
7.7
","
Vblank Entertainment Inc. ",ActionAction AdventureAdventureGeneral3DOpen-WorldThird-PersonModern
Naruto Powerful Shippuden,"

                                                        3DS
                                                    
",71,"
6.0
","
Inti Creates ",ActionPlatformerPlatformer2D2D
Call of Duty: Ghosts,"

                                                        PlayStation 3
                                                    
",71,"
2.9
","
Infinity Ward ",ActionShooterShooterFirst-PersonModernModernArcade
Doki-Doki Universe,"

                                                        PlayStation 4
                                                    
",71,"
6.4
","
SCEA, Humanature Studios ",GeneralMiscellaneousGeneral
Battle Worlds: Kronos,"

                                                        PC
                                                    
",71,"
7.1
","
KING Art ",StrategyTurn-BasedSci-FiSci-FiGeneralTactics
flOw,"

                                                        PlayStation 4
                                                    
",71,"
6.3
","
SuperVillain Studios ",MiscellaneousGeneralGeneral
Deadly Premonition: The Director's Cut,"

                                                        PlayStation 3
                                                    
",70,"
7.8
","
Access Games ",Action AdventureHorrorHorrorOpen-World
Atelier Ayesha: The Alchemist of Dusk,"

                                                        PlayStation 3
                                                    
",70,"
7.8
","
Gust ",Role-PlayingGeneralGeneralJapanese-Style
Ninja Gaiden 3: Razor's Edge,"

                                                        Xbox 360
                                                    
",70,"
7.2
","
Team Ninja ",ActionAction AdventurePlatformerGeneralPlatformer3D3D
The Cave,"

                                                        Xbox 360
                                                    
",70,"
7.7
","
Double Fine Productions ",ActionPlatformerPlatformer2D2D
Papo & Yo,"

                                                        PC
                                                    
",70,"
7.7
","
Minority, Minority Media Inc. ",AdventureGeneralGeneral
Leviathan: Warships,"

                                                        PC
                                                    
",70,"
6.5
","
Pieces Interactive ",StrategyGeneralGeneral
Halo: Spartan Assault,"

                                                        PC
                                                    
",70,"
6.3
","
Vanguard, 343 Industries ",ActionGeneralGeneralShooterScrollingShoot-'Em-UpTop-DownVertical
BioShock Infinite: Burial at Sea - Episode One,"

                                                        PC
                                                    
",70,"
7.7
","
Irrational Games ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Castlevania: Lords of Shadow - Mirror of Fate HD,"

                                                        PlayStation 3
                                                    
",70,"
7.3
","
Mercury Steam ",Action AdventureFantasyGeneralFantasy
Disney DuckTales: Remastered,"

                                                        Xbox 360
                                                    
",70,"
7.2
","
WayForward ",ActionPlatformerPlatformer2D2D
Tekken Revolution,"

                                                        PlayStation 3
                                                    
",70,"
6.4
","
Namco Bandai Games ",ActionFightingFighting3D3D
Magrunner: Dark Pulse,"

                                                        PC
                                                    
",70,"
7.2
","
Frogwares ",MiscellaneousPuzzleActionPuzzleAction
Cognition: An Erica Reed Thriller Episode 4 - The Cain Killer,"

                                                        PC
                                                    
",70,"
7.2
","
Phoenix Online Studios ",AdventureGeneralGeneralPoint-and-Click
Democracy 3,"

                                                        PC
                                                    
",70,"
7.2
","
Positech Games ",StrategyGeneralGeneral
Remember Me,"

                                                        Xbox 360
                                                    
",70,"
7.6
","
DONTNOD Entertainment ",Action AdventureSci-FiSci-FiGeneral
Beyond: Two Souls,"

                                                        PlayStation 3
                                                    
",70,"
8.1
","
Quantic Dream ",Adventure3DModernThird-PersonModern
Call of Duty: Black Ops II - Apocalypse,"

                                                        Xbox 360
                                                    
",70,"
5.6
","
Treyarch ",ActionShooterShooterFirst-PersonHistoricModernArcade
Naruto Shippuden: Ultimate Ninja Storm 3,"

                                                        Xbox 360
                                                    
",70,"
7.7
","
CyberConnect2 ",ActionFightingFighting3D3D
Inazuma Eleven 3: Lightning Bolt,"

                                                        3DS
                                                    
",70,"
7.9
","
Level 5 ",SportsTraditionalSoccerArcade
Starpoint Gemini 2,"

                                                        PC
                                                    
",70,"
8.4
","
Little Green Men ",StrategyReal-TimeSci-FiGeneral
Project X Zone,"

                                                        3DS
                                                    
",70,"
7.5
","
Monolith Soft, Banpresto ",StrategyTurn-BasedFantasyFantasyTactics
Puddle,"

                                                        Wii U
                                                    
",70,"
7.6
","
Neko Entertainment ",MiscellaneousPuzzleActionPuzzleLogicLogic
Rainbow Moon,"

                                                        PlayStation Vita
                                                    
",70,"
6.6
","
SideQuest Studios ",Role-PlayingStrategyTurn-BasedGeneralGeneralTactics
Enslaved: Odyssey to the West,"

                                                        PC
                                                    
",70,"
7.7
","
Ninja Theory ",Action AdventureModernGeneralModern
Richard & Alice,"

                                                        PC
                                                    
",70,"
6.9
","
Denby / Raze ",GeneralAdventureGeneral
Ironclad Tactics,"

                                                        PC
                                                    
",69,"
7.2
","
Zachtronics Industries ",StrategyGeneralGeneral
Broken Sword 5: The Serpents' Curse - Part I,"

                                                        PC
                                                    
",69,"
7.9
","
Revolution Software ",GeneralAdventureGeneralPoint-and-Click
Sword of the Stars: The Pit,"

                                                        PC
                                                    
",69,"
7.7
","
Kerberos Productions ",Role-PlayingAction RPGAction RPGRoguelike
Resident Evil 6,"

                                                        PC
                                                    
",69,"
6.2
","
Capcom, QLOC ",Action AdventureHorrorHorrorSurvival
Foul Play,"

                                                        Xbox 360
                                                    
",69,"
6.0
","
Mediatonic ",ActionBeat-'Em-UpBeat-'Em-Up2D
Capcom Arcade Cabinet,"

                                                        PlayStation 3
                                                    
",69,"
5.0
","
M2 ",MiscellaneousCompilationCompilation
Poker Night 2,"

                                                        Xbox 360
                                                    
",69,"
5.8
","
Telltale Games ",MiscellaneousParlorGamblingGambling
Foul Play,"

                                                        PC
                                                    
",69,"
5.9
","
Mediatonic ",ActionBeat-'Em-UpBeat-'Em-Up2D
Real Boxing,"

                                                        PlayStation Vita
                                                    
",69,"
6.8
","
Vivid Games ",SportsTraditionalIndividualBoxingBoxingCombatBoxing / Martial Arts
Warframe,"

                                                        PC
                                                    
",69,"
8.2
","
Digital Extremes ",GeneralShooterSci-FiGeneralActionShooterThird-PersonArcade
The Bureau: XCOM Declassified,"

                                                        PlayStation 3
                                                    
",69,"
6.8
","
2K Marin ",ActionShooterShooterFirst-PersonThird-PersonSci-FiSci-FiTacticalSci-FiArcade
World of Warplanes,"

                                                        PC
                                                    
",69,"
5.2
","
Wargaming.net, Persha Studia ",ActionSimulationShooterFlightShooterThird-PersonCombatTacticalHistoricHistoric
Brain Age: Concentration Training,"

                                                        3DS
                                                    
",69,"
7.3
","
Nintendo ",EdutainmentMiscellaneousEdutainment
Thunder Wolves,"

                                                        PC
                                                    
",69,"
7.2
","
Most Wanted Entertainment ",ActionShooterShooterScrollingScrollingShoot-'Em-UpVertical
Hitman HD Trilogy,"

                                                        Xbox 360
                                                    
",69,"
7.4
","
Io Interactive ",Action AdventureModernMiscellaneousCompilationCompilation
Call of Duty: Black Ops II - Vengeance,"

                                                        Xbox 360
                                                    
",69,"
4.1
","
Treyarch ",ActionShooterShooterFirst-PersonHistoricModernArcade
Giana Sisters: Twisted Dreams,"

                                                        Xbox 360
                                                    
",69,"
7.0
","
Black Forest Games ",ActionPlatformerPlatformer2D2D
Shelter,"

                                                        PC
                                                    
",69,"
7.1
","
Might and Delight ",AdventureGeneralGeneral
BioShock Infinite: Clash in the Clouds,"

                                                        Xbox 360
                                                    
",68,"
6.7
","
Irrational Games ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Call of Duty: Ghosts,"

                                                        PC
                                                    
",68,"
2.3
","
Infinity Ward ",ActionShooterShooterFirst-PersonModernModernArcade
Scribblenauts Unmasked: A DC Comics Adventure,"

                                                        3DS
                                                    
",68,"
6.4
","
5TH Cell ",PuzzleActionPlatformerPlatformer2D2D
Blackguards,"

                                                        PC
                                                    
",68,"
7.1
","
Daedalic Entertainment ",GeneralRole-PlayingStrategyTurn-BasedGeneralTactics
DmC: Devil May Cry - Vergil's Downfall,"

                                                        Xbox 360
                                                    
",68,"
6.3
","
Ninja Theory ",Action AdventureFantasyGeneralFantasyLinear
Zoo Tycoon,"

                                                        Xbox One
                                                    
",68,"
3.2
","
Frontier Developments ",TycoonStrategyManagementTycoonBusiness / Tycoon
Cloudberry Kingdom,"

                                                        Xbox 360
                                                    
",68,"
7.0
","
Pwnee Studios ",ActionPlatformerPlatformer2D2D
Dynasty Warriors 8,"

                                                        PlayStation 3
                                                    
",68,"
8.1
","
Omega Force ",ActionBeat-'Em-UpBeat-'Em-Up3D
Picross e2,"

                                                        3DS
                                                    
",68,"
7.1
","
Jupiter Corporation ",MiscellaneousPuzzlePuzzleLogicLogic
Earth Defense Force 2017 Portable,"

                                                        PlayStation Vita
                                                    
",68,"
7.6
","
Sandlot ",ActionShooterShooterThird-PersonSci-FiSci-FiArcade
AiRace Speed,"

                                                        3DS
                                                    
",68,"
7.5
","
QubicGames ",DrivingRacingArcadeFuturisticFuturistic
Batman: Arkham Origins Blackgate,"

                                                        3DS
                                                    
",68,"
7.0
","
Armature Studio ",ActionAction AdventureFantasyGeneralPlatformerFantasy
Star Wars Pinball,"

                                                        3DS
                                                    
",68,"
5.4
","
Zen Studios ",ActionMiscellaneousParlorPinballPinball
Wii Sports Club,"

                                                        Wii U
                                                    
",68,"
7.0
","
Nintendo ",SportsGeneralGeneralIndividualAthletics
Tokyo Crash Mobs,"

                                                        3DS
                                                    
",68,"
7.4
","
Mitchell ",MiscellaneousPuzzleGeneralPuzzleGeneral
The Cave (2013),"

                                                        PC
                                                    
",68,"
7.6
","
Double Fine Productions ",ActionPlatformerPlatformer2D2D
Alien Breed,"

                                                        PlayStation 3
                                                    
",68,"
3.8
","
Team17 ",ActionGeneralGeneralShooterShoot-'Em-UpTop-Down
BioShock Infinite: Burial at Sea - Episode One,"

                                                        Xbox 360
                                                    
",68,"
8.1
","
Irrational Games ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Serious Sam Double D XXL,"

                                                        Xbox 360
                                                    
",68,"
6.0
","
Mommy's Best Games ",ActionShooterShooterThird-PersonSci-FiSci-FiArcade
Scribblenauts Unmasked: A DC Comics Adventure,"

                                                        PC
                                                    
",68,"
6.1
","
5TH Cell ",PuzzleActionPlatformerPlatformer2D2D
Game Dev Tycoon,"

                                                        PC
                                                    
",68,"
8.0
","
Greenheart Games ",StrategyTycoonManagementTycoonBusiness / Tycoon
Age of Empires II: HD Edition,"

                                                        PC
                                                    
",68,"
7.9
","
Ensemble Studios, Hidden Path Entertainment ",StrategyMiscellaneousReal-TimeCompilationHistoricCommand
The Bureau: XCOM Declassified,"

                                                        Xbox 360
                                                    
",68,"
6.9
","
2K Marin ",ActionShooterShooterFirst-PersonThird-PersonSci-FiSci-FiTacticalArcade
MechWarrior Online,"

                                                        PC
                                                    
",68,"
5.3
","
Piranha Games ",ActionShooterShooterFirst-PersonSci-FiArcade
Dillon's Rolling Western: The Last Ranger,"

                                                        3DS
                                                    
",68,"
7.0
","
Vanpool ",ActionGeneralGeneral
Skylanders Swap Force,"

                                                        3DS
                                                    
",68,"
5.8
","
n-Space ",ActionPlatformerPlatformer3D3D
Pandora: First Contact,"

                                                        PC
                                                    
",68,"
7.5
","
Proxy Studios ",StrategyTurn-BasedSci-FiSci-FiGeneral
Saints Row IV: Enter the Dominatrix,"

                                                        Xbox 360
                                                    
",68,"
6.5
","
Volition Inc. ",Action AdventureModernModernOpen-World
Disney Castle of Illusion starring Mickey Mouse,"

                                                        Xbox 360
                                                    
",67,"
7.0
","
Sega ",ActionPlatformerPlatformer2D2D
Rise of the Triad,"

                                                        PC
                                                    
",67,"
6.6
","
Interceptor ",ActionShooterShooterFirst-PersonModernModernArcade
Strength of the Sword 3,"

                                                        PlayStation 3
                                                    
",67,"
8.1
","
Ivent Games ",FantasyAction AdventureGeneralFantasy
Do Not Fall,"

                                                        PlayStation 3
                                                    
",67,"
tbd
","
Xpec, XPEC Entertainment Inc. ",ActionPlatformerPlatformer3D3D
Worms Revolution Extreme,"

                                                        PlayStation Vita
                                                    
",67,"
6.8
","
Team17 ",StrategyTurn-BasedFantasyGeneralFantasy
KickBeat,"

                                                        PlayStation Vita
                                                    
",67,"
7.3
","
Zen Studios ",ActionMiscellaneousRhythmMusicMusic
Assassin's Creed III - The Betrayal,"

                                                        Xbox 360
                                                    
",67,"
5.2
","
Ubisoft Quebec ",Action AdventureHistoricHistoricOpen-World
Ninja Gaiden 3: Razor's Edge,"

                                                        PlayStation 3
                                                    
",67,"
7.0
","
Team Ninja ",ActionAction AdventurePlatformerGeneralPlatformer3D3D
The Showdown Effect,"

                                                        PC
                                                    
",67,"
7.0
","
Arrowhead Game Studios ",ActionGeneralGeneral
Corpse Party: Book of Shadows,"
                                                        PSP
                                    		    ",67,"
8.4
","
5pb ",Action AdventureAdventureGeneralHorrorHorrorSurvival
Men's Room Mayhem,"

                                                        PlayStation Vita
                                                    
",67,"
5.1
","
Sawfly Studios ",ActionGeneralGeneral
Dungeonland,"

                                                        PC
                                                    
",67,"
7.5
","
Critical Studio ",ActionStrategyGeneralReal-TimeGeneralMOBA
Jak and Daxter Collection,"

                                                        PlayStation Vita
                                                    
",67,"
6.3
","
Mass Media ",ActionMiscellaneousPlatformerCompilationCompilation3D
Black Rock Shooter: The Game,"
                                                        PSP
                                    		    ",66,"
7.8
","
Image Epoch, Imageepoch ",ActionGeneralGeneral
Marlow Briggs and the Mask of Death,"

                                                        Xbox 360
                                                    
",66,"
6.0
","
ZootFly ",ActionAction AdventureGeneralGeneralLinear
The Bureau: XCOM Declassified,"

                                                        PC
                                                    
",66,"
6.5
","
2K Marin ",ActionShooterShooterFirst-PersonThird-PersonSci-FiSci-FiTacticalArcade
Doki-Doki Universe,"

                                                        PlayStation Vita
                                                    
",66,"
5.2
","
SCEA ",GeneralMiscellaneousGeneral
Rise of Venice,"

                                                        PC
                                                    
",66,"
7.0
","
Kalypso ",StrategyGeneralGeneral
Strike Suit Infinity,"

                                                        PC
                                                    
",66,"
7.1
","
Born Ready Games ",ActionGeneralGeneral
Armored Core: Verdict Day,"

                                                        PlayStation 3
                                                    
",66,"
7.8
","
From Software ",SimulationSci-FiVehicleMechMechCombat
The Novelist,"

                                                        PC
                                                    
",66,"
6.2
","
Orthogonal Games ",MiscellaneousGeneralGeneral
The Amazing Spider-Man,"

                                                        Wii U
                                                    
",66,"
6.8
","
Beenox ",ActionAction AdventureGeneralGeneralOpen-World
Picross e3,"

                                                        3DS
                                                    
",66,"
7.0
","
Jupiter Corporation ",MiscellaneousPuzzlePuzzleLogicLogic
The Yawhg,"

                                                        PC
                                                    
",66,"
7.6
","
damiansommer ",AdventureGeneralGeneral
Might & Magic: Heroes VI - Shades of Darkness,"

                                                        PC
                                                    
",66,"
5.3
","
Virtuos ",StrategyTurn-BasedFantasyGeneral
Ninja Gaiden Sigma 2 Plus,"

                                                        PlayStation Vita
                                                    
",66,"
7.5
","
Team Ninja ",Action AdventureFantasyGeneralFantasy
Strike Suit Zero,"

                                                        PC
                                                    
",66,"
7.3
","
Born Ready Games ",ActionSimulationFlightFlightCombat
A.R.E.S. Extinction Agenda EX,"

                                                        Xbox 360
                                                    
",66,"
7.2
","
ORiGO GAMES ",ActionPlatformerPlatformer2D3D2D
Unchained Blades,"

                                                        3DS
                                                    
",65,"
7.7
","
FuRyu ",Role-PlayingFirst-PersonFirst-PersonWestern-Style
Slender: The Arrival,"

                                                        PC
                                                    
",65,"
6.2
","
Blue Isle Studios ",Adventure3DFirst-PersonModernModern
Remember Me,"

                                                        PC
                                                    
",65,"
7.4
","
DONTNOD Entertainment ",Action AdventureSci-FiSci-FiGeneral
Armored Core: Verdict Day,"

                                                        Xbox 360
                                                    
",65,"
7.4
","
From Software ",SimulationSci-FiVehicleMechMechCombat
The Raven: Legacy of a Master Thief - A Murder of Ravens,"

                                                        PC
                                                    
",65,"
4.5
","
KING Art ",AdventureGeneralGeneralPoint-and-Click
Sorcery Saga: The Curse of the Great Curry God,"

                                                        PlayStation Vita
                                                    
",65,"
7.3
","
Zerodiv ",Role-PlayingGeneralGeneralRoguelike
Kung Fu Rabbit,"

                                                        Wii U
                                                    
",65,"
5.6
","
Neko Entertainment, Bulkypix ",ActionPlatformerPlatformer2D2D
Dynasty Warriors 8,"

                                                        Xbox 360
                                                    
",65,"
7.6
","
Omega Force ",ActionBeat-'Em-UpBeat-'Em-Up3D
Blood of the Werewolf,"

                                                        PC
                                                    
",65,"
7.5
","
Scientifically Proven ",ActionPlatformerPlatformer2D2D
Divekick,"

                                                        PlayStation 3
                                                    
",65,"
6.9
","
Iron Galaxy Studios ",ActionFightingFighting2D2D
Wii Party U,"

                                                        Wii U
                                                    
",65,"
7.1
","
Nd Cube ",MiscellaneousPartyPartyParty / Minigame
Dr. Luigi,"

                                                        Wii U
                                                    
",65,"
7.3
","
Arika, Nintendo ",MiscellaneousPuzzleStacking
Pro Cycling Manager Season 2013: Le Tour de France - 100th Edition,"

                                                        PC
                                                    
",65,"
7.4
","
Cyanide ",AlternativeBikingSportsIndividualBiking
Powerstar Golf,"

                                                        Xbox One
                                                    
",65,"
5.6
","
Zoe Mode ",ArcadeSportsTraditionalIndividualGolfArcade
Journey of a Roach,"

                                                        PC
                                                    
",65,"
6.9
","
Koboldgames ",MiscellaneousAdventurePuzzleGeneralPuzzlePoint-and-ClickGeneral
Super Motherload,"

                                                        PlayStation 4
                                                    
",65,"
6.7
","
XGenStudios ",GeneralPuzzleMiscellaneousPuzzleAction
Defiance,"

                                                        PC
                                                    
",64,"
6.6
","
Trion Worlds ",Role-PlayingMassively Multiplayer OnlineSci-FiActionShooterShooterThird-PersonSci-FiSci-FiArcade
Urban Trial Freestyle,"

                                                        PlayStation 3
                                                    
",64,"
6.4
","
Tate Multimedia ",DrivingRacingArcadeArcadeAutomobile
Killer Is Dead,"

                                                        Xbox 360
                                                    
",64,"
7.2
","
Grasshopper Manufacture ",Action AdventureModernSci-FiGeneral
WRC 4: FIA World Rally Championship,"

                                                        PC
                                                    
",64,"
6.4
","
Milestone S.r.l ",Rally / OffroadDrivingRacingSimulationRally / OffroadAutomobile
Tiny Brains,"

                                                        PlayStation 4
                                                    
",64,"
6.7
","
Spearhead Games ",ActionPuzzleMiscellaneousPuzzleAction
The Mighty Quest for Epic Loot,"

                                                        PC
                                                    
",64,"
5.6
","
Ubisoft Montreal ",Action AdventureFantasyGeneralFantasy
Dusty Revenge,"

                                                        PC
                                                    
",64,"
6.6
","
PD Design Studio Pte Ltd ",ActionPlatformerPlatformer2D2D
Urban Trial Freestyle,"

                                                        3DS
                                                    
",64,"
7.5
","
Strangelands Ltd. ",MiscellaneousDrivingRacingGeneralArcadeArcadeAutomobile
Pressure,"

                                                        PC
                                                    
",64,"
6.8
","
Chasing Carrots ",ActionRacingGeneralGeneralArcadeAutomobile
SimCity,"

                                                        PC
                                                    
",64,"
2.2
","
Maxis ",MiscellaneousVirtual LifeStrategyCity BuildingManagementModernModernGovernment
Alien Breed,"

                                                        PlayStation Vita
                                                    
",64,"
7.2
","
Team17 ",ActionGeneralGeneralShooterShoot-'Em-UpTop-Down
Warframe,"

                                                        PlayStation 4
                                                    
",64,"
7.1
","
Digital Extremes ",GeneralGeneralActionShooterThird-PersonArcade
NASCAR: The Game 2013,"

                                                        PC
                                                    
",64,"
4.9
","
Eutechnyx ",DrivingRacingSimulationStock CarAutomobile
Storm,"

                                                        Xbox 360
                                                    
",64,"
2.9
","
EKO Software ",MiscellaneousGeneralGeneral
Killer Is Dead,"

                                                        PlayStation 3
                                                    
",64,"
7.8
","
Grasshopper Manufacture ",Action AdventureModernSci-FiSci-FiGeneral
Dragon's Prophet,"

                                                        PC
                                                    
",63,"
5.9
","
Runewaker Entertainment ",Role-PlayingGeneralMassively Multiplayer OnlineMassively MultiplayerFantasy
Assassin's Creed III - The Redemption,"

                                                        Xbox 360
                                                    
",63,"
5.8
","
Ubisoft Quebec ",Action AdventureHistoricHistoricOpen-World
Sacred Citadel,"

                                                        Xbox 360
                                                    
",63,"
6.3
","
Southend Interactive ",ActionBeat-'Em-UpBeat-'Em-Up2D
WRC 3: FIA World Rally Championship,"

                                                        PlayStation 3
                                                    
",63,"
6.1
","
Milestone S.r.l ",DrivingRacingSimulationRally / OffroadRally / OffroadAutomobile
Zombie Tycoon 2: Brainhov's Revenge,"

                                                        PlayStation 3
                                                    
",63,"
5.9
","
Frima Studio ",StrategyTycoonManagementTycoonBusiness / Tycoon
Sonic: Lost World,"

                                                        Wii U
                                                    
",63,"
7.2
","
Sonic Team ",ActionPlatformerPlatformer3D3D
The Raven: Legacy of a Master Thief - Ancestry of Lies,"

                                                        PC
                                                    
",63,"
5.0
","
KING Art ",AdventureGeneralGeneralPoint-and-Click
Total War: Rome II - Caesar in Gaul,"

                                                        PC
                                                    
",63,"
4.7
","
Creative Assembly ",StrategyReal-TimeGeneralHistoric
Dynasty Warriors 7 Empires,"

                                                        PlayStation 3
                                                    
",63,"
8.0
","
Omega Force ",ActionBeat-'Em-UpBeat-'Em-Up3D
